,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,2,6,101,27,74,92
0,2,Liverpool,38,19,19,28,8,2,84,27,57,92
2,3,Spurs,37,19,18,23,3,11,65,41,24,72
3,4,Arsenal,38,19,19,21,7,10,77,51,26,70
4,5,Man Utd,37,19,18,19,8,10,65,50,15,65
5,6,Chelsea,38,19,19,19,7,12,58,44,14,64
9,7,Leicester,38,19,19,17,7,14,53,48,5,58
6,8,Wolves,38,19,19,16,9,13,48,45,3,57
7,9,Watford,37,19,18,16,8,13,52,51,1,56
10,10,Everton,37,18,19,14,7,16,55,52,3,49
12,11,Newcastle,38,19,19,13,10,15,39,45,-6,49
13,12,Crystal Palace,38,19,19,14,6,18,48,52,-4,48
8,13,West Ham,37,18,19,13,8,16,45,53,-8,47
11,14,Bournemouth,38,19,19,13,8,17,52,63,-11,47
16,15,Burnley,38,19,19,12,7,19,47,69,-22,43
14,16,Brighton,38,19,19,11,8,19,35,58,-23,41
15,17,Southampton,37,19,18,9,11,17,40,57,-17,38
17,18,Cardiff,37,18,19,9,4,24,33,74,-41,31
18,19,Fulham,38,19,19,6,5,27,37,84,-47,23
19,20,Huddersfield,37,18,19,4,5,28,23,66,-43,17
