,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,9,1,80,25,55,87
1,2,Man City,35,17,18,24,6,5,84,27,57,78
2,3,Spurs,36,18,18,24,2,10,68,39,29,74
4,4,Man Utd,35,18,17,21,8,6,68,44,24,71
3,5,Arsenal,35,17,18,21,7,7,72,42,30,70
5,6,Chelsea,35,17,18,20,7,8,58,36,22,67
9,7,Leicester,35,18,17,16,5,14,50,45,5,53
6,8,Wolves,35,17,18,13,9,13,43,44,-1,48
10,9,Everton,36,18,18,13,7,16,48,51,-3,46
7,10,Watford,35,18,17,13,7,15,47,53,-6,46
14,11,Brighton,35,18,17,11,9,15,40,49,-9,42
8,12,West Ham,36,18,18,12,6,18,43,57,-14,42
11,13,Bournemouth,35,17,18,12,6,17,47,65,-18,42
13,14,Crystal Palace,36,18,18,11,8,17,41,45,-4,41
15,15,Southampton,35,18,17,9,10,16,41,56,-15,37
12,16,Newcastle,35,17,18,9,9,17,34,48,-14,36
17,17,Cardiff,36,18,18,9,8,19,32,62,-30,35
16,18,Burnley,35,18,17,9,7,19,37,62,-25,34
18,19,Fulham,36,18,18,5,7,24,33,77,-44,22
19,20,Huddersfield,36,18,18,5,5,26,22,61,-39,20
