,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,27,9,2,82,28,54,90
1,2,Man City,38,19,19,24,8,6,86,30,56,80
3,3,Arsenal,38,19,19,22,8,8,76,46,30,74
2,4,Spurs,38,19,19,24,2,12,68,43,25,74
5,5,Chelsea,38,19,19,22,8,8,61,36,25,74
4,6,Man Utd,38,19,19,21,9,8,72,52,20,72
9,7,Leicester,38,19,19,18,5,15,55,49,6,59
6,8,Wolves,38,19,19,14,9,15,50,50,0,51
10,9,Everton,38,19,19,14,8,16,51,52,-1,50
7,10,Watford,37,19,18,14,8,15,50,55,-5,50
13,11,Crystal Palace,38,19,19,13,8,17,47,47,0,47
14,12,Brighton,38,19,19,11,12,15,42,51,-9,45
11,13,Bournemouth,38,19,19,13,6,19,50,70,-20,45
8,14,West Ham,37,18,19,12,7,18,47,61,-14,43
15,15,Southampton,38,19,19,10,11,17,46,62,-16,41
12,16,Newcastle,38,19,19,10,10,18,39,52,-13,40
16,17,Burnley,38,19,19,9,9,20,39,65,-26,36
17,18,Cardiff,38,19,19,9,9,20,35,66,-31,36
19,19,Huddersfield,38,19,19,7,5,26,28,63,-35,26
18,20,Fulham,38,19,19,6,7,25,37,83,-46,25
