,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,3,4,88,24,64,90
0,2,Liverpool,36,18,18,27,8,1,78,19,59,89
2,3,Spurs,36,18,18,23,2,11,67,38,29,71
3,4,Arsenal,35,17,18,21,7,7,72,50,22,70
5,5,Chelsea,35,17,18,18,7,10,56,41,15,61
4,6,Man Utd,35,18,17,18,7,10,62,50,12,61
7,7,Watford,36,18,18,16,7,13,55,51,4,55
9,8,Leicester,35,18,17,15,5,15,47,47,0,50
8,9,West Ham,36,18,18,14,8,14,49,51,-2,50
6,10,Wolves,36,18,18,14,8,14,45,49,-4,50
10,11,Everton,36,18,18,13,7,16,54,49,5,46
11,12,Bournemouth,36,18,18,13,6,17,52,63,-11,45
14,13,Brighton,36,18,18,11,9,16,40,51,-11,42
16,14,Burnley,36,18,18,12,6,18,42,62,-20,42
13,15,Crystal Palace,36,18,18,10,9,17,45,50,-5,39
12,16,Newcastle,36,18,18,9,10,17,35,50,-15,37
17,17,Cardiff,36,18,18,10,5,21,33,64,-31,35
15,18,Southampton,36,18,18,8,10,18,39,59,-20,34
19,19,Huddersfield,36,18,18,5,5,26,22,66,-44,20
18,20,Fulham,36,18,18,5,5,26,34,81,-47,20
