,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,25,7,2,74,20,54,82
1,2,Man City,33,16,17,25,2,6,82,25,57,77
5,3,Chelsea,34,17,17,20,7,7,62,35,27,67
2,4,Spurs,34,17,17,22,1,11,63,37,26,67
4,5,Man Utd,33,17,16,18,9,6,63,42,21,63
3,6,Arsenal,33,16,17,18,7,8,67,46,21,61
9,7,Leicester,34,17,17,15,5,14,51,45,6,50
6,8,Wolves,34,17,17,13,11,10,43,39,4,50
7,9,Watford,33,17,16,13,9,11,46,46,0,48
8,10,West Ham,34,17,17,13,6,15,43,55,-12,45
10,11,Everton,34,17,17,12,7,15,50,52,-2,43
14,12,Brighton,34,17,17,12,6,16,39,49,-10,42
13,13,Crystal Palace,34,17,17,11,8,15,44,46,-2,41
11,14,Bournemouth,34,17,17,12,5,17,49,62,-13,41
12,15,Newcastle,34,17,17,10,9,15,35,46,-11,39
17,16,Cardiff,34,17,17,9,6,19,31,63,-32,33
15,17,Southampton,34,17,17,7,11,16,36,55,-19,32
16,18,Burnley,34,17,17,8,7,19,37,65,-28,31
18,19,Fulham,34,17,17,5,5,24,35,77,-42,20
19,20,Huddersfield,34,17,17,3,6,25,20,65,-45,15
