,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,25,9,2,75,22,53,84
1,2,Man City,36,18,18,26,3,7,88,28,60,81
2,3,Spurs,37,19,18,26,2,9,75,35,40,80
3,4,Arsenal,37,18,19,22,7,8,79,48,31,73
5,5,Chelsea,36,18,18,20,8,8,58,38,20,68
4,6,Man Utd,36,18,18,18,8,10,61,50,11,62
6,7,Wolves,36,18,18,15,11,10,48,39,9,56
7,8,Watford,36,18,18,15,8,13,48,49,-1,53
10,9,Everton,36,18,18,15,7,14,55,51,4,52
9,10,Leicester,36,18,18,15,6,15,50,50,0,51
11,11,Bournemouth,37,18,19,13,6,18,55,69,-14,45
8,12,West Ham,36,18,18,12,6,18,43,54,-11,42
14,13,Brighton,37,19,18,12,6,19,40,61,-21,42
13,14,Crystal Palace,36,18,18,11,7,18,45,53,-8,40
12,15,Newcastle,36,18,18,9,11,16,38,49,-11,38
16,16,Burnley,36,18,18,10,7,19,44,65,-21,37
15,17,Southampton,36,18,18,8,11,17,43,60,-17,35
17,18,Cardiff,36,18,18,9,4,23,30,74,-44,31
18,19,Fulham,36,18,18,7,6,23,38,77,-39,27
19,20,Huddersfield,36,18,18,5,5,26,24,65,-41,20
