,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,28,7,1,82,19,63,91
1,2,Man City,36,18,18,27,2,7,86,30,56,83
3,3,Arsenal,37,18,19,22,8,7,76,47,29,75
2,4,Spurs,37,19,18,24,1,12,70,42,28,73
5,5,Chelsea,37,18,19,20,9,8,58,41,17,70
6,6,Wolves,36,18,18,15,10,11,48,40,8,68
4,7,Man Utd,37,19,18,18,9,10,64,51,13,65
7,8,Watford,37,19,18,15,10,12,52,51,1,56
10,9,Everton,37,18,19,15,7,15,56,51,5,53
9,10,Leicester,36,18,18,14,6,16,48,48,0,49
8,11,West Ham,36,18,18,14,6,16,47,54,-7,49
12,12,Newcastle,36,18,18,11,10,15,38,44,-6,46
11,13,Bournemouth,37,18,19,13,5,19,49,68,-19,46
14,14,Brighton,37,19,18,12,8,17,41,56,-15,44
13,15,Crystal Palace,37,19,18,10,8,19,41,50,-9,40
15,16,Southampton,36,18,18,9,10,17,41,61,-20,40
16,17,Burnley,37,19,18,9,7,21,44,70,-26,34
17,18,Cardiff,37,18,19,9,6,22,31,66,-35,33
18,19,Fulham,36,18,18,6,5,25,36,79,-43,23
19,20,Huddersfield,37,18,19,5,6,26,26,66,-40,21
