,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,76,18,58,82
1,2,Man City,32,15,17,25,2,5,81,23,58,77
2,3,Spurs,32,17,15,21,1,10,58,35,23,64
3,4,Arsenal,32,15,17,19,6,7,65,43,22,64
6,5,Wolves,33,16,17,14,9,10,45,38,7,64
5,6,Chelsea,32,16,16,18,7,7,54,36,18,62
4,7,Man Utd,32,17,15,17,8,7,59,42,17,61
7,8,Watford,32,17,15,13,8,11,44,45,-1,48
8,9,West Ham,32,15,17,13,6,13,44,47,-3,46
9,10,Leicester,32,16,16,13,5,14,43,43,0,45
10,11,Everton,32,16,16,11,7,14,44,45,-1,41
11,12,Bournemouth,32,16,16,11,5,16,43,59,-16,40
14,13,Brighton,32,16,16,11,6,15,38,46,-8,39
12,14,Newcastle,32,16,16,9,8,15,32,42,-10,38
13,15,Crystal Palace,32,16,16,9,7,16,37,43,-6,36
15,16,Southampton,33,17,16,7,10,16,37,57,-20,34
16,17,Burnley,32,16,16,8,6,18,36,62,-26,30
17,18,Cardiff,33,16,17,8,5,20,29,62,-33,29
18,19,Fulham,32,16,16,5,5,22,31,71,-40,20
19,20,Huddersfield,32,16,16,3,6,23,19,58,-39,15
