,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,74,19,55,80
1,2,Man City,32,15,17,24,3,5,81,24,57,75
2,3,Spurs,33,17,16,20,4,9,60,35,25,64
4,4,Man Utd,32,17,15,19,7,6,65,42,23,64
3,5,Arsenal,33,16,17,19,6,8,66,44,22,63
5,6,Chelsea,33,16,17,18,8,7,55,36,19,62
6,7,Wolves,33,16,17,13,8,12,42,41,1,47
7,8,Watford,33,17,16,13,8,12,44,49,-5,47
8,9,West Ham,33,16,17,13,7,13,45,49,-4,46
10,10,Everton,33,16,17,12,7,14,48,46,2,43
9,11,Leicester,33,17,16,12,7,14,42,45,-3,43
11,12,Bournemouth,33,16,17,12,6,15,46,58,-12,42
14,13,Brighton,33,17,16,11,7,15,37,46,-9,40
13,14,Crystal Palace,33,17,16,10,7,16,39,45,-6,37
12,15,Newcastle,33,16,17,9,8,16,31,42,-11,35
16,16,Burnley,33,17,16,9,6,18,38,62,-24,33
15,17,Southampton,33,17,16,7,10,16,34,55,-21,31
17,18,Cardiff,33,16,17,8,6,19,29,60,-31,30
18,19,Fulham,33,17,16,5,5,23,32,73,-41,20
19,20,Huddersfield,33,16,17,4,6,23,23,60,-37,18
