,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,29,2,4,93,23,70,89
0,2,Liverpool,36,18,18,27,8,1,87,23,64,89
2,3,Spurs,35,18,17,23,2,10,66,40,26,71
5,4,Chelsea,35,17,18,20,7,8,59,37,22,68
3,5,Arsenal,35,17,18,19,8,8,68,47,21,66
6,6,Wolves,35,17,18,13,11,11,47,47,0,63
4,7,Man Utd,35,18,17,17,8,10,61,50,11,61
7,8,Watford,35,18,17,16,8,11,54,47,7,57
9,9,Leicester,35,18,17,15,6,14,47,44,3,52
10,10,Everton,35,17,18,14,8,13,53,45,8,51
8,11,West Ham,35,17,18,13,9,13,43,47,-4,49
12,12,Newcastle,35,17,18,12,8,15,36,42,-6,47
11,13,Bournemouth,35,17,18,12,6,17,47,64,-17,44
14,14,Brighton,35,18,17,11,7,17,40,53,-13,40
15,15,Southampton,35,18,17,8,10,17,40,61,-21,37
13,16,Crystal Palace,35,18,17,9,7,19,39,50,-11,36
17,17,Cardiff,35,17,18,9,4,22,30,66,-36,31
16,18,Burnley,35,18,17,8,6,21,39,69,-30,30
18,19,Fulham,35,18,17,5,5,25,32,77,-45,20
19,20,Huddersfield,36,18,18,3,6,27,22,71,-49,15
