,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,27,4,7,89,28,61,85
0,2,Liverpool,37,19,18,25,10,2,77,26,51,85
3,3,Arsenal,38,19,19,24,6,8,81,50,31,79
2,4,Spurs,37,19,18,23,3,11,70,40,30,72
6,5,Wolves,37,18,19,16,9,12,51,45,6,70
5,6,Chelsea,38,19,19,20,8,10,62,45,17,69
4,7,Man Utd,37,19,18,19,9,9,71,49,22,68
8,8,West Ham,37,18,19,16,8,13,55,52,3,57
7,9,Watford,37,19,18,15,9,13,54,53,1,55
9,10,Leicester,38,19,19,16,5,17,51,52,-1,54
12,11,Newcastle,38,19,19,12,9,17,42,50,-8,48
10,12,Everton,37,18,19,13,7,17,50,54,-4,47
14,13,Brighton,38,19,19,12,9,17,45,51,-6,45
13,14,Crystal Palace,38,19,19,11,8,19,50,60,-10,43
16,15,Burnley,38,19,19,12,7,19,42,64,-22,43
11,16,Bournemouth,38,19,19,12,5,21,49,73,-24,43
15,17,Southampton,37,19,18,9,10,18,41,63,-22,40
17,18,Cardiff,37,18,19,10,7,20,38,68,-30,37
18,19,Fulham,38,19,19,7,5,26,36,82,-46,26
19,20,Huddersfield,37,18,19,3,8,26,22,71,-49,17
