,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,72,19,53,80
1,2,Man City,32,15,17,25,2,5,83,22,61,77
3,3,Arsenal,33,16,17,20,6,7,70,44,26,67
2,4,Spurs,33,17,16,21,2,10,61,36,25,65
4,5,Man Utd,32,17,15,17,8,7,62,45,17,61
5,6,Chelsea,32,16,16,18,6,8,52,36,16,61
6,7,Wolves,33,16,17,13,9,11,45,42,3,61
7,8,Watford,33,17,16,14,7,12,49,48,1,50
9,9,Leicester,33,17,16,14,5,14,43,43,0,48
8,10,West Ham,32,15,17,13,6,13,45,47,-2,46
10,11,Everton,33,16,17,12,7,14,46,47,-1,44
12,12,Newcastle,33,16,17,10,8,15,36,45,-9,41
11,13,Bournemouth,33,16,17,11,5,17,43,60,-17,40
14,14,Brighton,33,17,16,10,8,15,37,47,-10,38
13,15,Crystal Palace,33,17,16,9,7,17,41,49,-8,36
15,16,Southampton,33,17,16,7,10,16,35,56,-21,34
16,17,Burnley,33,17,16,9,6,18,37,61,-24,33
17,18,Cardiff,33,16,17,9,5,19,32,63,-31,32
18,19,Fulham,33,17,16,6,5,22,32,71,-39,23
19,20,Huddersfield,33,16,17,3,6,24,20,60,-40,15
