,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,31,16,15,23,7,1,70,18,52,76
1,2,Man City,31,15,16,24,2,5,79,22,57,74
3,3,Arsenal,31,15,16,19,6,6,66,41,25,64
2,4,Spurs,30,16,14,20,1,9,57,32,25,61
5,5,Chelsea,31,15,16,18,6,7,52,33,19,61
4,6,Man Utd,31,16,15,17,7,7,59,42,17,60
6,7,Wolves,32,16,16,13,8,11,42,39,3,60
7,8,Watford,32,17,15,14,7,11,48,46,2,50
8,9,West Ham,32,15,17,13,6,13,45,47,-2,46
9,10,Leicester,32,16,16,13,5,14,42,43,-1,45
10,11,Everton,32,16,16,11,7,14,44,46,-2,41
11,12,Bournemouth,32,16,16,11,5,16,43,58,-15,40
12,13,Newcastle,31,15,16,9,8,14,31,40,-9,38
14,14,Brighton,32,16,16,10,7,15,36,46,-10,37
13,15,Crystal Palace,31,15,16,9,7,15,38,43,-5,36
15,16,Southampton,32,17,15,7,9,16,35,56,-21,33
16,17,Burnley,32,16,16,8,6,18,35,61,-26,30
17,18,Cardiff,31,15,16,8,5,18,29,59,-30,29
18,19,Fulham,32,16,16,5,5,22,30,70,-40,20
19,20,Huddersfield,32,16,16,3,6,23,20,59,-39,15
