,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,8,2,77,21,56,86
1,2,Man City,35,17,18,27,3,5,86,26,60,84
2,3,Spurs,36,18,18,24,2,10,68,39,29,74
4,4,Man Utd,35,18,17,20,8,7,65,43,22,70
3,5,Arsenal,35,17,18,20,8,7,75,47,28,69
5,6,Chelsea,35,17,18,19,9,7,57,34,23,67
6,7,Wolves,35,17,18,15,8,12,42,40,2,66
7,8,Watford,35,18,17,13,10,12,49,53,-4,50
9,9,Leicester,35,18,17,14,6,15,48,50,-2,49
8,10,West Ham,36,18,18,14,6,16,47,51,-4,49
10,11,Everton,36,18,18,13,8,15,51,52,-1,48
12,12,Newcastle,35,17,18,11,10,14,39,45,-6,46
11,13,Bournemouth,35,17,18,12,7,16,48,62,-14,45
14,14,Brighton,35,18,17,10,10,15,37,48,-11,40
13,15,Crystal Palace,36,18,18,10,6,20,41,52,-11,38
15,16,Southampton,35,18,17,7,10,18,37,57,-20,34
17,17,Cardiff,36,18,18,9,7,20,36,67,-31,34
16,18,Burnley,35,18,17,9,6,20,39,69,-30,33
18,19,Fulham,36,18,18,5,8,23,38,78,-40,23
19,20,Huddersfield,36,18,18,3,6,27,21,67,-46,15
