,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,27,3,5,88,28,60,84
0,2,Liverpool,36,18,18,25,8,3,79,22,57,83
2,3,Spurs,36,18,18,23,2,11,66,39,27,71
3,4,Arsenal,35,17,18,20,6,9,73,48,25,67
4,5,Man Utd,35,18,17,19,8,8,68,49,19,67
6,6,Wolves,36,18,18,14,10,12,45,43,2,65
5,7,Chelsea,35,17,18,18,8,9,53,37,16,63
10,8,Everton,36,18,18,14,7,15,49,46,3,50
11,9,Bournemouth,36,18,18,14,6,16,57,63,-6,50
9,10,Leicester,35,18,17,14,5,16,44,48,-4,48
7,11,Watford,36,18,18,12,10,14,48,55,-7,47
8,12,West Ham,36,18,18,13,7,16,46,54,-8,47
15,13,Southampton,36,18,18,11,11,14,45,57,-12,47
13,14,Crystal Palace,36,18,18,12,6,18,40,47,-7,44
12,15,Newcastle,36,18,18,11,8,17,36,46,-10,44
14,16,Brighton,36,18,18,12,6,18,36,48,-12,42
17,17,Cardiff,36,18,18,10,6,20,33,67,-34,36
16,18,Burnley,35,18,17,9,6,20,40,68,-28,33
18,19,Fulham,36,18,18,7,6,23,36,75,-39,27
19,20,Huddersfield,36,18,18,5,5,26,21,63,-42,20
