,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,26,2,6,83,25,58,80
0,2,Liverpool,34,17,17,24,7,3,78,26,52,79
2,3,Spurs,35,18,17,23,1,11,66,40,26,70
3,4,Arsenal,35,17,18,20,8,7,73,46,27,69
4,5,Man Utd,33,17,16,20,7,6,63,41,22,69
5,6,Chelsea,34,17,17,18,7,9,56,39,17,62
6,7,Wolves,34,17,17,13,8,13,44,43,1,60
7,8,Watford,35,18,17,15,8,12,50,48,2,54
9,9,Leicester,35,18,17,15,6,14,46,45,1,52
10,10,Everton,34,17,17,12,8,14,46,46,0,45
13,11,Crystal Palace,35,18,17,12,6,17,43,47,-4,44
8,12,West Ham,35,17,18,12,7,16,42,52,-10,44
11,13,Bournemouth,35,17,18,12,6,17,49,64,-15,44
14,14,Brighton,34,17,17,12,7,15,41,49,-8,43
12,15,Newcastle,34,17,17,9,8,17,35,48,-13,38
15,16,Southampton,34,17,17,8,9,17,39,61,-22,36
16,17,Burnley,34,17,17,10,6,18,42,65,-23,36
17,18,Cardiff,34,17,17,8,5,21,32,66,-34,29
18,19,Fulham,35,18,17,7,5,23,35,73,-38,26
19,20,Huddersfield,35,17,18,5,5,25,22,61,-39,20
