,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,23,9,1,73,21,52,78
1,2,Man City,32,15,17,25,2,5,82,25,57,77
3,3,Arsenal,33,16,17,20,6,7,66,40,26,66
4,4,Man Utd,32,17,15,18,8,6,62,41,21,62
2,5,Spurs,33,17,16,20,2,11,58,39,19,62
5,6,Chelsea,32,16,16,18,7,7,54,36,18,61
6,7,Wolves,33,16,17,13,8,12,40,42,-2,47
9,8,Leicester,33,17,16,13,5,15,43,47,-4,44
7,9,Watford,33,17,16,12,8,13,46,51,-5,44
8,10,West Ham,32,15,17,12,7,13,42,47,-5,43
14,11,Brighton,33,17,16,12,7,14,39,45,-6,43
10,12,Everton,33,16,17,11,8,14,44,45,-1,41
13,13,Crystal Palace,33,17,16,11,7,15,41,41,0,40
11,14,Bournemouth,33,16,17,11,6,16,47,61,-14,39
12,15,Newcastle,33,16,17,9,8,16,31,42,-11,35
15,16,Southampton,33,17,16,8,10,15,40,55,-15,34
16,17,Burnley,33,17,16,9,7,17,41,63,-22,34
17,18,Cardiff,33,16,17,8,4,21,30,63,-33,28
18,19,Fulham,33,17,16,6,5,22,34,72,-38,23
19,20,Huddersfield,33,16,17,4,6,23,21,58,-37,18
