,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,25,10,1,78,23,55,85
1,2,Man City,35,17,18,25,3,7,86,31,55,78
3,3,Arsenal,35,17,18,22,6,7,69,41,28,72
4,4,Man Utd,35,18,17,20,8,7,67,45,22,68
2,5,Spurs,36,18,18,21,4,11,63,43,20,67
5,6,Chelsea,35,17,18,19,8,8,56,38,18,65
8,7,West Ham,36,18,18,14,8,14,47,51,-4,50
6,8,Wolves,35,17,18,14,8,13,41,46,-5,50
7,9,Watford,35,18,17,13,8,14,48,52,-4,47
14,10,Brighton,35,18,17,13,7,15,42,46,-4,46
10,11,Everton,36,18,18,12,9,15,48,48,0,45
9,12,Leicester,35,18,17,13,5,17,43,50,-7,44
13,13,Crystal Palace,36,18,18,12,7,17,45,47,-2,43
15,14,Southampton,36,18,18,11,10,15,47,56,-9,43
11,15,Bournemouth,36,18,18,11,6,19,48,68,-20,39
12,16,Newcastle,35,17,18,10,8,17,34,44,-10,38
16,17,Burnley,35,18,17,10,7,18,43,65,-22,37
17,18,Cardiff,36,18,18,9,5,22,34,67,-33,32
18,19,Fulham,36,18,18,7,7,22,40,76,-36,28
19,20,Huddersfield,36,18,18,4,6,26,23,65,-42,18
