,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,8,2,84,26,58,89
1,2,Man City,37,18,19,28,4,5,90,26,64,88
3,3,Arsenal,37,18,19,21,9,7,76,45,31,73
4,4,Man Utd,37,19,18,21,7,9,75,51,24,72
5,5,Chelsea,37,18,19,21,8,8,62,41,21,72
6,6,Wolves,37,18,19,17,8,12,50,44,6,72
2,7,Spurs,37,19,18,22,4,11,65,38,27,70
7,8,Watford,37,19,18,15,8,14,55,53,2,54
9,9,Leicester,37,19,18,14,7,16,46,50,-4,50
8,10,West Ham,37,18,19,14,7,16,47,55,-8,50
10,11,Everton,37,18,19,13,8,16,50,51,-1,48
11,12,Bournemouth,37,18,19,13,6,18,47,60,-13,47
15,13,Southampton,37,19,18,11,10,16,44,58,-14,46
13,14,Crystal Palace,37,19,18,12,7,18,44,52,-8,45
12,15,Newcastle,37,18,19,11,9,17,40,51,-11,45
14,16,Brighton,37,19,18,11,10,16,40,51,-11,43
16,17,Burnley,37,19,18,10,7,20,42,66,-24,37
17,18,Cardiff,37,18,19,10,5,22,37,74,-37,35
18,19,Fulham,37,19,18,4,6,27,34,87,-53,18
19,20,Huddersfield,37,18,19,3,6,28,21,70,-49,15
