,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,26,4,4,86,23,63,82
0,2,Liverpool,34,17,17,25,7,2,76,22,54,82
3,3,Arsenal,35,17,18,21,7,7,75,44,31,71
2,4,Spurs,35,18,17,22,3,10,64,36,28,69
4,5,Man Utd,34,18,16,19,7,8,66,47,19,66
6,6,Wolves,35,17,18,15,8,12,45,43,2,66
5,7,Chelsea,34,17,17,19,7,8,56,38,18,65
7,8,Watford,35,18,17,15,8,12,55,50,5,54
9,9,Leicester,35,18,17,14,6,15,45,47,-2,49
10,10,Everton,35,17,18,13,8,14,48,46,2,48
8,11,West Ham,35,17,18,13,7,15,45,52,-7,47
11,12,Bournemouth,35,17,18,13,5,17,46,58,-12,46
14,13,Brighton,35,18,17,11,9,15,39,49,-10,42
12,14,Newcastle,35,17,18,10,9,16,36,47,-11,42
13,15,Crystal Palace,35,18,17,11,6,18,41,50,-9,41
15,16,Southampton,35,18,17,9,10,16,40,57,-17,40
16,17,Burnley,34,17,17,9,6,19,38,63,-25,33
17,18,Cardiff,34,17,17,9,4,21,32,68,-36,31
18,19,Fulham,35,18,17,4,6,25,31,79,-48,18
19,20,Huddersfield,35,17,18,3,5,27,19,64,-45,14
