,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,25,2,7,86,32,54,77
0,2,Liverpool,34,17,17,23,7,4,73,24,49,76
2,3,Spurs,35,18,17,24,1,10,70,38,32,73
3,4,Arsenal,35,17,18,21,7,7,71,48,23,70
5,5,Chelsea,34,17,17,20,6,8,58,38,20,66
4,6,Man Utd,33,17,16,18,8,7,65,46,19,62
7,7,Watford,34,17,17,13,9,12,49,50,-1,48
6,8,Wolves,34,17,17,13,8,13,48,47,1,47
8,9,West Ham,34,17,17,13,6,15,44,51,-7,45
12,10,Newcastle,34,17,17,12,8,14,41,41,0,44
10,11,Everton,34,17,17,12,7,15,46,45,1,43
9,12,Leicester,34,17,17,12,6,16,41,47,-6,42
11,13,Bournemouth,34,17,17,12,6,16,51,65,-14,42
13,14,Crystal Palace,35,18,17,11,7,17,42,50,-8,40
14,15,Brighton,34,17,17,10,8,16,40,51,-11,38
15,16,Southampton,34,17,17,9,11,14,44,58,-14,38
16,17,Burnley,34,17,17,10,6,18,45,68,-23,36
17,18,Cardiff,34,17,17,9,5,20,33,67,-34,32
18,19,Fulham,34,17,17,6,5,23,33,73,-40,23
19,20,Huddersfield,34,17,17,4,5,25,19,60,-41,17
