,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,32,16,16,23,7,2,71,20,51,76
1,2,Man City,31,15,16,24,2,5,80,24,56,74
2,3,Spurs,31,17,14,21,1,9,59,33,26,64
3,4,Arsenal,32,15,17,19,6,7,66,45,21,63
5,5,Chelsea,32,16,16,18,6,8,53,36,17,60
4,6,Man Utd,31,16,15,17,8,6,60,42,18,59
6,7,Wolves,32,16,16,13,8,11,44,39,5,47
7,8,Watford,32,17,15,12,9,11,46,48,-2,45
10,9,Everton,32,16,16,12,7,13,45,42,3,43
9,10,Leicester,32,16,16,12,6,14,41,44,-3,42
8,11,West Ham,32,15,17,12,6,14,41,48,-7,42
11,12,Bournemouth,32,16,16,11,6,15,44,57,-13,39
12,13,Newcastle,32,16,16,10,8,14,35,40,-5,38
13,14,Crystal Palace,31,15,16,10,6,15,37,41,-4,36
14,15,Brighton,32,16,16,9,8,15,36,48,-12,35
15,16,Southampton,32,17,15,7,11,14,39,55,-16,32
17,17,Cardiff,32,15,17,9,5,18,31,59,-28,32
16,18,Burnley,32,16,16,8,6,18,35,63,-28,30
18,19,Fulham,32,16,16,5,5,22,32,71,-39,20
19,20,Huddersfield,32,16,16,3,5,24,18,58,-40,14
