,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,33,16,17,25,2,6,84,27,57,77
0,2,Liverpool,33,17,16,23,7,3,72,22,50,76
2,3,Spurs,34,17,17,23,1,10,65,36,29,70
3,4,Arsenal,33,16,17,20,6,7,68,46,22,66
5,5,Chelsea,33,16,17,19,6,8,56,37,19,63
4,6,Man Utd,33,17,16,18,8,7,65,46,19,62
7,7,Watford,33,17,16,13,9,11,48,48,0,48
6,8,Wolves,34,17,17,13,8,13,48,47,1,47
8,9,West Ham,34,17,17,13,6,15,44,51,-7,45
12,10,Newcastle,34,17,17,12,8,14,41,41,0,44
10,11,Everton,34,17,17,12,7,15,46,45,1,43
9,12,Leicester,34,17,17,12,6,16,41,47,-6,42
11,13,Bournemouth,34,17,17,12,6,16,51,65,-14,42
13,14,Crystal Palace,34,17,17,11,6,17,41,49,-8,39
14,15,Brighton,34,17,17,10,8,16,40,51,-11,38
15,16,Southampton,34,17,17,9,11,14,44,58,-14,38
16,17,Burnley,34,17,17,10,6,18,45,68,-23,36
17,18,Cardiff,34,17,17,9,5,20,33,67,-34,32
18,19,Fulham,34,17,17,6,5,23,33,73,-40,23
19,20,Huddersfield,34,17,17,4,5,25,19,60,-41,17
