,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,28,4,5,96,31,65,88
0,2,Liverpool,36,18,18,25,10,1,77,23,54,85
3,3,Arsenal,37,18,19,22,8,7,77,46,31,74
2,4,Spurs,37,19,18,23,3,11,70,42,28,72
4,5,Man Utd,37,19,18,21,9,7,69,47,22,72
5,6,Chelsea,37,18,19,20,9,8,63,42,21,69
6,7,Wolves,36,18,18,15,10,11,50,45,5,55
7,8,Watford,37,19,18,14,8,15,53,53,0,50
8,9,West Ham,36,18,18,14,7,15,47,53,-6,49
9,10,Leicester,37,19,18,13,7,17,48,54,-6,46
12,11,Newcastle,36,18,18,11,11,14,39,43,-4,44
10,12,Everton,37,18,19,11,11,15,50,54,-4,44
14,13,Brighton,37,19,18,12,8,17,47,55,-8,44
11,14,Bournemouth,37,18,19,12,8,17,49,65,-16,44
13,15,Crystal Palace,37,19,18,10,11,16,44,48,-4,41
15,16,Southampton,36,18,18,9,9,18,44,64,-20,36
16,17,Burnley,37,19,18,9,8,20,43,69,-26,35
17,18,Cardiff,37,18,19,9,6,22,33,73,-40,33
19,19,Huddersfield,37,18,19,4,8,25,21,63,-42,20
18,20,Fulham,36,18,18,4,7,25,35,85,-50,19
