,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,27,6,5,94,31,63,87
0,2,Liverpool,37,19,18,26,9,2,82,26,56,87
3,3,Arsenal,38,19,19,23,6,9,78,53,25,76
2,4,Spurs,37,19,18,23,2,12,66,42,24,71
5,5,Chelsea,37,18,19,20,8,9,58,43,15,69
4,6,Man Utd,37,19,18,19,8,10,67,52,15,67
6,7,Wolves,37,18,19,15,9,13,48,45,3,67
7,8,Watford,37,19,18,16,9,12,52,48,4,58
10,9,Everton,37,18,19,14,10,13,52,46,6,53
8,10,West Ham,37,18,19,14,8,15,46,52,-6,51
9,11,Leicester,37,19,18,13,7,17,49,51,-2,47
13,12,Crystal Palace,38,19,19,12,8,18,45,50,-5,46
12,13,Newcastle,37,18,19,11,10,16,40,47,-7,46
11,14,Bournemouth,38,19,19,12,6,20,49,70,-21,44
14,15,Brighton,38,19,19,11,9,18,41,52,-11,42
15,16,Southampton,37,19,18,9,12,16,41,58,-17,42
16,17,Burnley,38,19,19,10,7,21,43,71,-28,37
17,18,Cardiff,37,18,19,10,7,20,37,65,-28,37
18,19,Fulham,37,19,18,6,7,24,37,83,-46,25
19,20,Huddersfield,37,18,19,5,6,26,24,64,-40,21
