,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,92,24,68,86
0,2,Liverpool,34,17,17,24,8,2,73,20,53,80
2,3,Spurs,35,18,17,23,2,10,69,35,34,71
3,4,Arsenal,35,17,18,21,6,8,76,47,29,70
4,5,Man Utd,33,17,16,19,8,6,63,42,21,67
5,6,Chelsea,34,17,17,20,6,8,56,37,19,67
6,7,Wolves,35,17,18,13,9,13,41,41,0,61
7,8,Watford,35,18,17,14,8,13,48,53,-5,51
10,9,Everton,34,17,17,14,7,13,50,45,5,50
9,10,Leicester,35,18,17,14,7,14,45,44,1,50
8,11,West Ham,35,17,18,12,6,17,44,55,-11,43
12,12,Newcastle,34,17,17,10,9,15,34,41,-7,42
11,13,Bournemouth,35,17,18,11,7,17,47,63,-16,42
13,14,Crystal Palace,35,18,17,11,6,18,40,48,-8,41
15,15,Southampton,34,17,17,9,9,16,39,54,-15,39
14,16,Brighton,35,18,17,11,6,18,37,56,-19,39
16,17,Burnley,34,17,17,9,8,17,40,61,-21,35
17,18,Cardiff,34,17,17,9,4,21,32,68,-36,31
18,19,Fulham,35,18,17,5,5,25,32,77,-45,20
19,20,Huddersfield,35,17,18,4,5,26,20,67,-47,17
