,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,9,1,77,21,56,87
1,2,Man City,36,18,18,26,4,6,89,31,58,82
4,3,Man Utd,36,18,18,22,7,7,68,44,24,75
3,4,Arsenal,36,18,18,22,7,7,73,43,30,74
2,5,Spurs,36,18,18,23,3,10,68,38,30,72
5,6,Chelsea,36,18,18,19,7,10,58,40,18,65
6,7,Wolves,36,18,18,14,8,14,46,50,-4,63
10,8,Everton,36,18,18,15,8,13,53,44,9,54
7,9,Watford,36,18,18,14,10,12,51,50,1,53
11,10,Bournemouth,36,18,18,14,6,16,53,67,-14,50
9,11,Leicester,36,18,18,14,5,17,46,48,-2,48
8,12,West Ham,36,18,18,13,7,16,49,57,-8,47
12,13,Newcastle,36,18,18,12,8,16,37,48,-11,47
15,14,Southampton,36,18,18,9,11,16,43,60,-17,41
13,15,Crystal Palace,36,18,18,9,9,18,38,48,-10,38
14,16,Brighton,36,18,18,10,7,19,40,54,-14,37
16,17,Burnley,36,18,18,9,8,19,45,70,-25,35
17,18,Cardiff,36,18,18,9,6,21,30,68,-38,33
18,19,Fulham,36,18,18,5,6,25,37,79,-42,21
19,20,Huddersfield,36,18,18,3,8,25,21,62,-41,17
