,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,75,21,54,82
1,2,Man City,32,15,17,26,2,4,88,23,65,80
3,3,Arsenal,33,16,17,20,7,6,71,43,28,67
2,4,Spurs,34,17,17,21,3,10,64,38,26,66
5,5,Chelsea,33,16,17,19,7,7,57,36,21,64
4,6,Man Utd,32,17,15,18,8,6,63,42,21,62
7,7,Watford,33,17,16,14,7,12,51,49,2,49
9,8,Leicester,34,17,17,14,6,14,44,44,0,48
10,9,Everton,34,17,17,13,8,13,47,44,3,47
6,10,Wolves,34,17,17,12,9,13,41,43,-2,45
11,11,Bournemouth,34,17,17,13,5,16,48,60,-12,44
8,12,West Ham,33,16,17,12,6,15,42,51,-9,42
14,13,Brighton,34,17,17,10,8,16,37,48,-11,38
12,14,Newcastle,34,17,17,9,9,16,31,45,-14,36
16,15,Burnley,34,17,17,10,6,18,41,61,-20,36
13,16,Crystal Palace,33,17,16,9,8,16,39,45,-6,35
15,17,Southampton,34,17,17,8,9,17,37,56,-19,33
17,18,Cardiff,34,17,17,9,4,21,31,67,-36,31
19,19,Huddersfield,34,17,17,4,6,24,20,60,-40,18
18,20,Fulham,34,17,17,4,5,25,30,81,-51,17
