,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,29,7,1,86,23,63,94
1,2,Man City,38,19,19,29,3,6,101,34,67,90
3,3,Arsenal,37,18,19,22,9,6,77,46,31,75
2,4,Spurs,37,19,18,22,5,10,68,41,27,71
5,5,Chelsea,37,18,19,21,8,8,61,39,22,71
4,6,Man Utd,37,19,18,19,11,7,71,50,21,68
7,7,Watford,37,19,18,15,7,15,57,57,0,52
6,8,Wolves,37,18,19,14,9,14,48,51,-3,51
10,9,Everton,37,18,19,13,10,14,49,47,2,49
9,10,Leicester,37,19,18,14,7,16,49,52,-3,49
11,11,Bournemouth,37,18,19,14,6,17,58,65,-7,48
8,12,West Ham,37,18,19,13,8,16,49,57,-8,47
13,13,Crystal Palace,37,19,18,11,9,17,44,51,-7,42
12,14,Newcastle,37,18,19,11,9,17,35,48,-13,42
14,15,Brighton,38,19,19,11,8,19,41,55,-14,41
16,16,Burnley,37,19,18,11,7,19,44,63,-19,40
15,17,Southampton,37,19,18,9,10,18,41,60,-19,37
17,18,Cardiff,37,18,19,10,4,23,35,72,-37,34
18,19,Fulham,37,19,18,5,5,27,36,93,-57,20
19,20,Huddersfield,37,18,19,4,6,27,23,69,-46,18
