,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,24,8,2,75,22,53,80
1,2,Man City,34,16,18,25,3,6,85,27,58,78
2,3,Spurs,35,18,17,22,3,10,65,38,27,69
5,4,Chelsea,34,17,17,19,8,7,57,35,22,65
3,5,Arsenal,34,17,17,19,7,8,70,46,24,64
4,6,Man Utd,33,17,16,19,7,7,64,43,21,64
6,7,Wolves,34,17,17,15,9,10,44,38,6,54
9,8,Leicester,34,17,17,14,6,14,46,44,2,48
10,9,Everton,34,17,17,13,7,14,48,46,2,46
7,10,Watford,34,17,17,12,9,13,45,50,-5,45
8,11,West Ham,34,17,17,13,6,15,43,51,-8,45
13,12,Crystal Palace,34,17,17,12,6,16,47,48,-1,42
14,13,Brighton,34,17,17,11,7,16,37,48,-11,40
11,14,Bournemouth,34,17,17,11,5,18,43,62,-19,38
16,15,Burnley,34,17,17,10,6,18,39,60,-21,36
12,16,Newcastle,34,17,17,9,8,17,31,48,-17,35
17,17,Cardiff,34,17,17,9,6,19,30,61,-31,33
15,18,Southampton,34,17,17,7,11,16,34,54,-20,32
18,19,Fulham,34,17,17,6,5,23,34,74,-40,23
19,20,Huddersfield,34,17,17,3,7,24,19,61,-42,16
