,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,74,21,53,79
1,2,Man City,32,15,17,24,2,6,80,24,56,74
2,3,Spurs,34,17,17,22,2,10,65,38,27,68
5,4,Chelsea,33,16,17,19,7,7,56,34,22,64
4,5,Man Utd,33,17,16,19,7,7,64,43,21,64
3,6,Arsenal,33,16,17,19,6,8,69,45,24,63
6,7,Wolves,34,17,17,15,9,10,44,38,6,54
9,8,Leicester,34,17,17,14,6,14,46,44,2,48
10,9,Everton,34,17,17,13,7,14,48,46,2,46
8,10,West Ham,34,17,17,13,6,15,43,51,-8,45
7,11,Watford,33,17,16,12,8,13,44,49,-5,44
13,12,Crystal Palace,33,17,16,12,6,15,44,43,1,42
14,13,Brighton,34,17,17,11,7,16,37,48,-11,40
11,14,Bournemouth,34,17,17,11,5,18,43,62,-19,38
16,15,Burnley,34,17,17,10,6,18,39,60,-21,36
12,16,Newcastle,34,17,17,9,8,17,31,48,-17,35
17,17,Cardiff,34,17,17,9,6,19,30,61,-31,33
15,18,Southampton,34,17,17,7,11,16,34,54,-20,32
18,19,Fulham,34,17,17,6,5,23,34,74,-40,23
19,20,Huddersfield,34,17,17,3,7,24,19,61,-42,16
