,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,26,7,1,81,21,60,85
1,2,Man City,34,16,18,26,2,6,85,25,60,80
3,3,Arsenal,35,17,18,22,6,7,74,47,27,73
4,4,Man Utd,33,17,16,19,7,7,67,43,24,66
2,5,Spurs,35,18,17,21,2,12,65,41,24,65
5,6,Chelsea,34,17,17,19,6,9,55,39,16,64
6,7,Wolves,35,17,18,13,8,14,44,50,-6,60
7,8,Watford,35,18,17,15,7,13,51,51,0,53
8,9,West Ham,35,17,18,14,6,15,46,51,-5,49
12,10,Newcastle,35,17,18,12,8,15,42,48,-6,47
9,11,Leicester,35,18,17,13,6,16,50,51,-1,46
11,12,Bournemouth,35,17,18,12,8,15,46,58,-12,46
10,13,Everton,34,17,17,12,8,14,45,44,1,45
17,14,Cardiff,34,17,17,12,4,18,36,59,-23,40
15,15,Southampton,35,18,17,9,9,17,41,59,-18,39
13,16,Crystal Palace,35,18,17,10,6,19,42,54,-12,38
14,17,Brighton,35,18,17,10,6,19,35,51,-16,36
16,18,Burnley,34,17,17,9,7,18,39,64,-25,34
18,19,Fulham,35,18,17,5,7,23,31,74,-43,22
19,20,Huddersfield,35,17,18,4,6,25,24,69,-45,18
