,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,26,7,1,81,21,60,85
1,2,Man City,34,16,18,26,2,6,85,25,60,80
3,3,Arsenal,34,17,17,21,6,7,72,46,26,70
4,4,Man Utd,33,17,16,19,7,7,67,43,24,66
2,5,Spurs,35,18,17,21,2,12,65,41,24,65
5,6,Chelsea,34,17,17,19,6,9,55,39,16,64
6,7,Wolves,34,17,17,12,8,14,42,49,-7,57
7,8,Watford,34,17,17,15,7,12,50,49,1,53
9,9,Leicester,34,17,17,13,6,15,49,48,1,46
8,10,West Ham,34,17,17,13,6,15,43,50,-7,46
10,11,Everton,34,17,17,12,8,14,45,44,1,45
11,12,Bournemouth,34,17,17,12,7,15,45,57,-12,45
12,13,Newcastle,34,17,17,11,8,15,40,47,-7,44
17,14,Cardiff,34,17,17,12,4,18,36,59,-23,40
15,15,Southampton,34,17,17,9,9,16,40,57,-17,39
13,16,Crystal Palace,34,17,17,10,6,18,41,52,-11,38
14,17,Brighton,34,17,17,10,6,18,34,49,-15,36
16,18,Burnley,34,17,17,9,7,18,39,64,-25,34
18,19,Fulham,34,17,17,5,6,23,30,73,-43,21
19,20,Huddersfield,34,17,17,3,6,25,22,68,-46,15
