,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,77,21,56,82
1,2,Man City,32,15,17,25,3,4,84,21,63,78
5,3,Chelsea,33,16,17,20,6,7,54,33,21,67
2,4,Spurs,34,17,17,21,1,12,63,41,22,64
3,5,Arsenal,33,16,17,18,8,7,67,44,23,63
4,6,Man Utd,32,17,15,18,7,7,61,43,18,63
6,7,Wolves,33,16,17,13,9,11,41,40,1,61
7,8,Watford,33,17,16,13,9,11,48,48,0,49
12,9,Newcastle,34,17,17,12,8,14,38,42,-4,47
10,10,Everton,34,17,17,12,9,13,46,44,2,46
9,11,Leicester,34,17,17,13,6,15,43,46,-3,46
8,12,West Ham,33,16,17,12,7,14,42,48,-6,44
11,13,Bournemouth,34,17,17,12,5,17,47,65,-18,43
13,14,Crystal Palace,33,17,16,11,6,16,40,45,-5,41
14,15,Brighton,34,17,17,10,7,17,40,52,-12,37
15,16,Southampton,33,17,16,7,11,15,38,56,-18,35
17,17,Cardiff,34,17,17,10,4,20,32,64,-32,34
16,18,Burnley,34,17,17,8,6,20,37,65,-28,30
18,19,Fulham,34,17,17,4,7,23,31,73,-42,19
19,20,Huddersfield,34,17,17,4,6,24,22,60,-38,18
