,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,75,21,54,80
1,2,Man City,32,15,17,25,3,4,85,23,62,78
3,3,Arsenal,33,16,17,19,7,7,68,45,23,64
4,4,Man Utd,33,17,16,19,7,7,69,47,22,64
5,5,Chelsea,33,16,17,19,6,8,58,36,22,63
2,6,Spurs,34,17,17,20,3,11,60,39,21,63
6,7,Wolves,34,17,17,14,8,12,42,41,1,50
8,8,West Ham,34,17,17,14,6,14,48,54,-6,48
9,9,Leicester,34,17,17,13,7,14,45,46,-1,46
7,10,Watford,33,17,16,13,7,13,49,51,-2,46
10,11,Everton,34,17,17,12,8,14,48,48,0,44
14,12,Brighton,34,17,17,11,8,15,39,48,-9,41
11,13,Bournemouth,34,17,17,11,7,16,47,62,-15,40
13,14,Crystal Palace,33,17,16,11,6,16,42,44,-2,39
12,15,Newcastle,34,17,17,9,8,17,32,46,-14,35
15,16,Southampton,34,17,17,8,10,16,39,58,-19,34
16,17,Burnley,34,17,17,9,7,18,39,64,-25,34
17,18,Cardiff,34,17,17,9,4,21,33,68,-35,31
19,19,Huddersfield,34,17,17,5,6,23,23,59,-36,21
18,20,Fulham,34,17,17,5,6,23,31,72,-41,21
