,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,27,5,4,91,26,65,86
0,2,Liverpool,36,18,18,25,8,3,79,24,55,83
3,3,Arsenal,35,17,18,21,7,7,73,45,28,70
2,4,Spurs,36,18,18,22,3,11,66,44,22,69
5,5,Chelsea,35,17,18,19,8,8,58,38,20,65
4,6,Man Utd,35,18,17,18,8,9,63,49,14,62
8,7,West Ham,36,18,18,14,9,13,48,50,-2,51
6,8,Wolves,36,18,18,14,8,14,47,46,1,50
14,9,Brighton,36,18,18,13,7,16,45,49,-4,46
10,10,Everton,36,18,18,12,9,15,49,51,-2,45
9,11,Leicester,35,18,17,13,6,16,43,47,-4,45
13,12,Crystal Palace,36,18,18,12,8,16,47,48,-1,44
7,13,Watford,36,18,18,12,8,16,47,56,-9,44
11,14,Bournemouth,36,18,18,12,6,18,48,63,-15,42
12,15,Newcastle,36,18,18,11,8,17,33,46,-13,41
15,16,Southampton,36,18,18,10,10,16,42,59,-17,40
16,17,Burnley,36,18,18,10,7,19,41,69,-28,37
18,18,Fulham,36,18,18,8,6,22,42,75,-33,30
17,19,Cardiff,36,18,18,8,6,22,30,67,-37,30
19,20,Huddersfield,36,18,18,5,7,24,24,64,-40,22
