,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,33,16,17,26,3,4,86,23,63,81
0,2,Liverpool,34,17,17,23,8,3,74,24,50,77
3,3,Arsenal,34,17,17,21,7,6,71,42,29,70
2,4,Spurs,34,17,17,22,1,11,63,41,22,67
4,5,Man Utd,33,17,16,18,8,7,61,44,17,62
5,6,Chelsea,34,17,17,18,8,8,54,38,16,62
8,7,West Ham,34,17,17,14,7,13,46,48,-2,49
6,8,Wolves,34,17,17,13,8,13,45,44,1,47
9,9,Leicester,34,17,17,13,5,16,42,46,-4,44
7,10,Watford,34,17,17,12,7,15,45,53,-8,43
10,11,Everton,34,17,17,11,8,15,44,47,-3,41
11,12,Bournemouth,34,17,17,12,5,17,46,59,-13,41
13,13,Crystal Palace,34,17,17,11,7,16,42,44,-2,40
14,14,Brighton,34,17,17,11,7,16,41,49,-8,40
15,15,Southampton,34,17,17,10,9,15,41,57,-16,39
12,16,Newcastle,34,17,17,10,8,16,32,43,-11,38
16,17,Burnley,34,17,17,10,6,18,40,64,-24,36
17,18,Cardiff,34,17,17,8,6,20,29,63,-34,30
18,19,Fulham,34,17,17,6,6,22,37,73,-36,24
19,20,Huddersfield,34,17,17,5,6,23,23,60,-37,21
