,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,27,4,4,90,25,65,85
0,2,Liverpool,36,18,18,25,8,3,79,24,55,83
3,3,Arsenal,35,17,18,21,7,7,73,45,28,70
2,4,Spurs,36,18,18,22,3,11,66,44,22,69
5,5,Chelsea,35,17,18,19,8,8,58,38,20,65
4,6,Man Utd,35,18,17,18,8,9,63,49,14,62
8,7,West Ham,36,18,18,14,9,13,48,50,-2,51
6,8,Wolves,35,17,18,13,8,14,45,45,0,47
10,9,Everton,36,18,18,12,9,15,49,51,-2,45
9,10,Leicester,35,18,17,13,6,16,43,47,-4,45
13,11,Crystal Palace,36,18,18,12,8,16,47,48,-1,44
7,12,Watford,35,18,17,12,8,15,46,54,-8,44
14,13,Brighton,35,18,17,12,7,16,42,49,-7,43
12,14,Newcastle,35,17,18,11,8,16,33,43,-10,41
11,15,Bournemouth,35,17,18,12,5,18,47,62,-15,41
15,16,Southampton,35,18,17,10,9,16,41,58,-17,39
16,17,Burnley,35,18,17,10,6,19,40,68,-28,36
17,18,Cardiff,35,17,18,8,6,21,29,65,-36,30
18,19,Fulham,35,18,17,7,6,22,40,74,-34,27
19,20,Huddersfield,36,18,18,5,7,24,24,64,-40,22
