,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,27,5,4,91,26,65,86
0,2,Liverpool,36,18,18,25,8,3,79,24,55,83
3,3,Arsenal,37,18,19,22,8,7,77,47,30,74
2,4,Spurs,37,19,18,23,3,11,69,46,23,72
4,5,Man Utd,36,18,18,19,8,9,66,49,17,65
5,6,Chelsea,37,18,19,19,8,10,58,43,15,65
8,7,West Ham,36,18,18,14,9,13,48,50,-2,51
6,8,Wolves,36,18,18,14,8,14,47,46,1,50
7,9,Watford,37,19,18,13,8,16,49,56,-7,47
10,10,Everton,37,18,19,12,10,15,50,52,-2,46
9,11,Leicester,36,18,18,13,7,16,45,49,-4,46
14,12,Brighton,37,19,18,13,7,17,45,51,-6,46
13,13,Crystal Palace,37,19,18,12,8,17,48,50,-2,44
11,14,Bournemouth,37,18,19,12,6,19,50,66,-16,42
12,15,Newcastle,36,18,18,11,8,17,33,46,-13,41
15,16,Southampton,36,18,18,10,10,16,42,59,-17,40
16,17,Burnley,37,19,18,10,8,19,42,70,-28,38
17,18,Cardiff,37,18,19,9,6,22,32,68,-36,33
18,19,Fulham,36,18,18,8,6,22,42,75,-33,30
19,20,Huddersfield,36,18,18,5,7,24,24,64,-40,22
