,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,28,7,2,80,20,60,91
1,2,Man City,37,18,19,27,2,8,86,29,57,83
4,3,Man Utd,37,19,18,21,7,9,70,51,19,70
5,4,Chelsea,37,18,19,21,6,10,59,39,20,69
3,5,Arsenal,37,18,19,20,8,9,72,52,20,68
2,6,Spurs,37,19,18,21,3,13,62,42,20,66
7,7,Watford,37,19,18,15,10,12,54,51,3,55
6,8,Wolves,37,18,19,14,10,13,50,47,3,52
9,9,Leicester,37,19,18,15,6,16,53,51,2,51
14,10,Brighton,37,19,18,14,9,14,44,47,-3,51
13,11,Crystal Palace,37,19,18,14,7,16,47,45,2,49
10,12,Everton,37,18,19,13,7,17,49,51,-2,46
8,13,West Ham,37,18,19,13,7,17,45,56,-11,46
11,14,Bournemouth,37,18,19,13,6,18,51,68,-17,45
16,15,Burnley,37,19,18,12,7,18,44,66,-22,43
12,16,Newcastle,37,18,19,10,10,17,37,48,-11,40
15,17,Southampton,37,19,18,10,10,17,47,61,-14,40
17,18,Cardiff,37,18,19,9,5,23,32,72,-40,32
18,19,Fulham,37,19,18,6,5,26,39,83,-44,23
19,20,Huddersfield,37,18,19,5,6,26,24,66,-42,21
