,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,7,2,79,20,59,88
1,2,Man City,36,18,18,26,2,8,84,28,56,80
4,3,Man Utd,36,18,18,21,7,8,69,48,21,70
5,4,Chelsea,37,18,19,21,6,10,59,39,20,69
3,5,Arsenal,37,18,19,20,8,9,72,52,20,68
2,6,Spurs,37,19,18,21,3,13,62,42,20,66
7,7,Watford,37,19,18,15,10,12,54,51,3,55
9,8,Leicester,36,18,18,15,6,15,52,49,3,51
14,9,Brighton,37,19,18,14,9,14,44,47,-3,51
13,10,Crystal Palace,37,19,18,14,7,16,47,45,2,49
6,11,Wolves,36,18,18,13,10,13,45,45,0,49
10,12,Everton,37,18,19,13,7,17,49,51,-2,46
8,13,West Ham,36,18,18,13,7,16,44,52,-8,46
11,14,Bournemouth,37,18,19,13,6,18,51,68,-17,45
16,15,Burnley,37,19,18,12,7,18,44,66,-22,43
12,16,Newcastle,36,18,18,10,10,16,37,47,-10,40
15,17,Southampton,36,18,18,9,10,17,43,60,-17,37
17,18,Cardiff,37,18,19,9,5,23,32,72,-40,32
18,19,Fulham,36,18,18,6,5,25,37,78,-41,23
19,20,Huddersfield,36,18,18,4,6,26,21,65,-44,18
