,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,2,5,86,23,63,83
0,2,Liverpool,34,17,17,25,8,1,78,20,58,83
3,3,Arsenal,35,17,18,21,7,7,75,45,30,71
6,4,Wolves,34,17,17,16,8,10,48,37,11,69
2,5,Spurs,35,18,17,21,3,11,67,45,22,66
4,6,Man Utd,33,17,16,18,8,7,64,46,18,64
5,7,Chelsea,34,17,17,18,9,7,55,37,18,64
7,8,Watford,34,17,17,14,8,12,51,52,-1,51
9,9,Leicester,34,17,17,14,6,14,48,45,3,49
11,10,Bournemouth,35,17,18,13,5,17,47,61,-14,46
10,11,Everton,34,17,17,12,7,15,48,48,0,44
12,12,Newcastle,34,17,17,10,10,14,36,44,-8,43
8,13,West Ham,34,17,17,12,6,16,44,55,-11,43
13,14,Crystal Palace,35,18,17,11,7,17,45,52,-7,42
14,15,Brighton,34,17,17,11,8,15,38,45,-7,41
15,16,Southampton,34,17,17,8,9,17,38,56,-18,36
16,17,Burnley,34,17,17,9,6,19,39,65,-26,33
17,18,Cardiff,34,17,17,8,5,21,29,69,-40,29
18,19,Fulham,35,18,17,5,5,25,33,77,-44,20
19,20,Huddersfield,34,17,17,3,5,26,21,68,-47,14
