,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,29,8,1,93,22,71,95
1,2,Man City,38,19,19,26,6,6,89,33,56,84
3,3,Arsenal,38,19,19,22,9,7,78,50,28,75
4,4,Man Utd,37,19,18,22,8,7,78,45,33,74
5,5,Chelsea,38,19,19,21,7,10,60,47,13,70
2,6,Spurs,37,19,18,21,4,12,68,47,21,67
7,7,Watford,37,19,18,17,8,12,56,52,4,59
9,8,Leicester,38,19,19,15,8,15,49,51,-2,53
11,9,Bournemouth,38,19,19,15,7,16,52,62,-10,52
12,10,Newcastle,38,19,19,13,9,16,44,48,-4,48
6,11,Wolves,38,19,19,12,11,15,47,55,-8,47
8,12,West Ham,37,18,19,13,7,17,44,59,-15,46
10,13,Everton,37,18,19,12,9,16,48,50,-2,45
17,14,Cardiff,37,18,19,12,7,18,38,64,-26,43
13,15,Crystal Palace,38,19,19,11,9,18,46,50,-4,42
14,16,Brighton,38,19,19,11,9,18,44,55,-11,42
15,17,Southampton,37,19,18,9,9,19,40,65,-25,36
16,18,Burnley,38,19,19,10,6,22,44,74,-30,36
18,19,Fulham,38,19,19,4,8,26,37,82,-45,20
19,20,Huddersfield,37,18,19,3,7,27,21,65,-44,16
