,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,79,19,60,82
1,2,Man City,32,15,17,24,4,4,81,23,58,76
4,3,Man Utd,33,17,16,19,7,7,72,45,27,64
3,4,Arsenal,33,16,17,19,7,7,67,44,23,64
2,5,Spurs,34,17,17,20,3,11,62,41,21,63
5,6,Chelsea,33,16,17,18,7,8,52,35,17,61
7,7,Watford,33,17,16,15,7,11,49,47,2,52
9,8,Leicester,34,17,17,14,6,14,45,46,-1,48
6,9,Wolves,34,17,17,12,9,13,41,45,-4,45
10,10,Everton,34,17,17,12,8,14,46,45,1,44
11,11,Bournemouth,34,17,17,12,7,15,45,57,-12,43
8,12,West Ham,34,17,17,12,7,15,42,56,-14,43
12,13,Newcastle,34,17,17,10,9,15,36,43,-7,39
14,14,Brighton,34,17,17,10,8,16,39,50,-11,38
13,15,Crystal Palace,33,17,16,9,9,15,39,44,-5,36
15,16,Southampton,34,17,17,9,9,16,38,58,-20,36
17,17,Cardiff,34,17,17,10,6,18,32,60,-28,36
16,18,Burnley,34,17,17,9,6,19,37,62,-25,33
18,19,Fulham,34,17,17,4,7,23,31,73,-42,19
19,20,Huddersfield,34,17,17,3,7,24,21,61,-40,16
