,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,28,4,5,94,30,64,88
0,2,Liverpool,37,19,18,26,9,2,80,26,54,87
4,3,Man Utd,37,19,18,20,10,7,71,49,22,70
3,4,Arsenal,37,18,19,20,9,8,72,49,23,69
5,5,Chelsea,37,18,19,20,8,9,62,42,20,68
2,6,Spurs,37,19,18,20,5,12,69,48,21,65
7,7,Watford,37,19,18,16,9,12,54,49,5,57
9,8,Leicester,37,19,18,16,6,15,53,48,5,54
10,9,Everton,37,18,19,13,11,13,55,48,7,50
6,10,Wolves,37,18,19,13,11,13,45,47,-2,50
8,11,West Ham,37,18,19,13,9,15,48,57,-9,48
11,12,Bournemouth,37,18,19,14,5,18,53,73,-20,47
14,13,Brighton,37,19,18,12,8,17,40,50,-10,44
15,14,Southampton,37,19,18,10,12,15,50,61,-11,42
13,15,Crystal Palace,37,19,18,11,8,18,51,53,-2,41
12,16,Newcastle,37,18,19,10,9,18,37,52,-15,39
17,17,Cardiff,37,18,19,10,7,20,40,71,-31,37
16,18,Burnley,37,19,18,9,6,22,41,74,-33,33
18,19,Fulham,37,19,18,6,7,24,36,75,-39,25
19,20,Huddersfield,37,18,19,3,7,27,22,71,-49,16
