,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,35,18,17,25,9,1,78,24,54,84
1,2,Man City,34,16,18,26,3,5,87,25,62,81
3,3,Arsenal,35,17,18,20,8,7,71,46,25,68
2,4,Spurs,35,18,17,20,5,10,66,43,23,65
5,5,Chelsea,35,17,18,19,8,8,60,38,22,65
4,6,Man Utd,34,18,16,18,9,7,63,45,18,63
7,7,Watford,35,18,17,16,8,11,52,46,6,56
9,8,Leicester,35,18,17,16,5,14,51,45,6,53
6,9,Wolves,35,17,18,13,9,13,43,45,-2,48
10,10,Everton,35,17,18,11,11,13,48,47,1,44
8,11,West Ham,35,17,18,12,8,15,44,54,-10,44
11,12,Bournemouth,35,17,18,13,5,17,48,65,-17,44
13,13,Crystal Palace,35,18,17,11,7,17,48,48,0,40
14,14,Brighton,35,18,17,10,8,17,37,50,-13,38
15,15,Southampton,35,18,17,9,11,15,42,57,-15,38
12,16,Newcastle,35,17,18,9,9,17,35,51,-16,36
17,17,Cardiff,35,17,18,10,6,19,37,64,-27,36
16,18,Burnley,35,18,17,9,6,20,39,67,-28,33
18,19,Fulham,35,18,17,5,6,24,30,73,-43,21
19,20,Huddersfield,35,17,18,3,7,25,20,66,-46,16
