,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,32,16,16,24,7,1,71,18,53,79
1,2,Man City,31,15,16,24,3,4,80,22,58,75
2,3,Spurs,31,17,14,20,1,10,57,33,24,61
3,4,Arsenal,31,15,16,18,6,7,63,41,22,60
4,5,Man Utd,31,16,15,17,8,6,58,40,18,59
5,6,Chelsea,32,16,16,17,7,8,53,38,15,58
6,7,Wolves,32,16,16,13,9,10,40,36,4,48
7,8,Watford,32,17,15,13,8,11,44,44,0,47
10,9,Everton,32,16,16,12,7,13,44,42,2,43
8,10,West Ham,32,15,17,12,6,14,41,47,-6,42
9,11,Leicester,32,16,16,12,5,15,41,46,-5,41
11,12,Bournemouth,32,16,16,12,5,15,46,57,-11,41
14,13,Brighton,32,16,16,10,8,14,38,46,-8,38
13,14,Crystal Palace,31,15,16,10,6,15,37,41,-4,36
12,15,Newcastle,31,15,16,9,8,14,31,40,-9,35
17,16,Cardiff,32,15,17,9,5,18,30,58,-28,32
16,17,Burnley,32,16,16,8,7,17,35,59,-24,31
15,18,Southampton,32,17,15,7,9,16,34,54,-20,30
18,19,Fulham,32,16,16,4,6,22,30,71,-41,18
19,20,Huddersfield,32,16,16,3,5,24,18,58,-40,14
