,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,25,10,2,78,24,54,85
1,2,Man City,38,19,19,27,3,8,92,34,58,84
3,3,Arsenal,38,19,19,25,7,6,82,44,38,82
2,4,Spurs,37,19,18,24,2,11,66,39,27,74
4,5,Man Utd,37,19,18,21,9,7,72,52,20,72
5,6,Chelsea,37,18,19,18,10,9,58,41,17,64
7,7,Watford,37,19,18,15,7,15,49,58,-9,52
6,8,Wolves,37,18,19,14,9,14,50,46,4,51
8,9,West Ham,37,18,19,15,6,16,47,51,-4,51
11,10,Bournemouth,38,19,19,15,6,17,57,66,-9,51
10,11,Everton,37,18,19,14,8,15,51,48,3,50
14,12,Brighton,38,19,19,13,9,16,45,50,-5,48
9,13,Leicester,37,19,18,14,6,17,47,55,-8,48
12,14,Newcastle,38,19,19,11,10,17,37,48,-11,43
15,15,Southampton,37,19,18,10,11,16,46,60,-14,41
13,16,Crystal Palace,38,19,19,10,10,18,44,51,-7,40
16,17,Burnley,38,19,19,10,7,21,43,71,-28,37
17,18,Cardiff,37,18,19,9,7,21,34,70,-36,34
18,19,Fulham,38,19,19,6,5,27,34,81,-47,23
19,20,Huddersfield,37,18,19,4,6,27,23,66,-43,18
