,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,3,6,97,34,63,90
0,2,Liverpool,37,19,18,26,9,2,79,25,54,87
2,3,Spurs,37,19,18,24,3,10,72,39,33,75
3,4,Arsenal,37,18,19,21,7,9,71,47,24,71
5,5,Chelsea,37,18,19,21,7,9,62,38,24,71
6,6,Wolves,37,18,19,16,10,11,49,43,6,71
4,7,Man Utd,37,19,18,20,8,9,67,50,17,70
10,8,Everton,37,18,19,16,8,13,57,44,13,57
7,9,Watford,37,19,18,15,11,11,52,50,2,57
9,10,Leicester,37,19,18,17,5,15,51,49,2,57
8,11,West Ham,37,18,19,14,7,16,48,56,-8,50
11,12,Bournemouth,37,18,19,12,7,18,46,65,-19,45
13,13,Crystal Palace,37,19,18,11,8,18,44,47,-3,43
12,14,Newcastle,37,18,19,10,9,18,34,50,-16,42
15,15,Southampton,37,19,18,7,13,17,39,58,-19,37
14,16,Brighton,38,19,19,10,7,21,36,56,-20,37
16,17,Burnley,37,19,18,10,7,20,44,70,-26,37
17,18,Cardiff,37,18,19,9,6,22,34,70,-36,33
18,19,Fulham,37,19,18,6,6,25,35,80,-45,24
19,20,Huddersfield,37,18,19,3,7,27,20,66,-46,16
