,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,29,8,1,88,22,66,95
1,2,Man City,38,19,19,30,3,5,97,30,67,93
3,3,Arsenal,38,19,19,22,7,9,75,49,26,74
4,4,Man Utd,38,19,19,21,9,8,71,48,23,74
6,5,Wolves,38,19,19,17,10,11,54,44,10,74
2,6,Spurs,38,19,19,22,4,12,65,45,20,70
5,7,Chelsea,38,19,19,20,6,12,64,47,17,67
8,8,West Ham,37,18,19,16,7,14,49,50,-1,56
10,9,Everton,38,19,19,14,9,15,51,47,4,52
7,10,Watford,37,19,18,14,9,14,53,60,-7,52
12,11,Newcastle,38,19,19,13,9,16,42,49,-7,51
13,12,Crystal Palace,38,19,19,13,7,18,48,52,-4,48
9,13,Leicester,38,19,19,13,7,18,46,53,-7,47
11,14,Bournemouth,38,19,19,12,6,20,52,75,-23,44
14,15,Brighton,38,19,19,11,8,19,38,55,-17,41
15,16,Southampton,38,19,19,9,11,18,43,61,-18,41
16,17,Burnley,38,19,19,10,9,19,46,71,-25,39
17,18,Cardiff,38,19,19,9,6,23,33,70,-37,33
18,19,Fulham,38,19,19,5,7,26,38,85,-47,22
19,20,Huddersfield,38,19,19,5,6,27,25,65,-40,21
