,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,3,4,91,27,64,84
0,2,Liverpool,34,17,17,25,8,1,77,19,58,83
2,3,Spurs,35,18,17,22,2,11,63,42,21,68
3,4,Arsenal,35,17,18,20,6,9,70,46,24,67
6,5,Wolves,34,17,17,15,9,10,46,39,7,67
4,6,Man Utd,33,17,16,18,8,7,64,45,19,64
5,7,Chelsea,34,17,17,18,6,10,55,40,15,61
10,8,Everton,34,17,17,14,7,13,49,43,6,50
8,9,West Ham,35,17,18,14,7,14,45,50,-5,50
7,10,Watford,35,18,17,13,9,13,49,55,-6,49
9,11,Leicester,35,18,17,13,7,15,46,47,-1,47
11,12,Bournemouth,35,17,18,12,5,18,49,66,-17,43
12,13,Newcastle,34,17,17,10,9,15,34,44,-10,42
14,14,Brighton,34,17,17,11,7,16,35,48,-13,40
13,15,Crystal Palace,35,18,17,10,7,18,42,49,-7,39
15,16,Southampton,34,17,17,7,11,16,37,57,-20,35
16,17,Burnley,34,17,17,9,8,17,42,64,-22,35
17,18,Cardiff,34,17,17,9,6,19,32,62,-30,33
18,19,Fulham,35,18,17,4,7,24,34,79,-45,19
19,20,Huddersfield,35,17,18,4,6,25,24,62,-38,18
