,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,35,18,17,24,10,1,75,22,53,82
1,2,Man City,34,16,18,25,3,6,84,28,56,78
3,3,Arsenal,35,17,18,22,6,7,69,41,28,72
2,4,Spurs,35,18,17,21,3,11,61,41,20,66
4,5,Man Utd,34,18,16,19,8,7,64,43,21,65
5,6,Chelsea,35,17,18,19,8,8,56,38,18,65
6,7,Wolves,35,17,18,14,8,13,41,46,-5,50
8,8,West Ham,35,17,18,14,7,14,45,49,-4,49
7,9,Watford,35,18,17,13,8,14,48,52,-4,47
14,10,Brighton,35,18,17,13,7,15,42,46,-4,46
9,11,Leicester,35,18,17,13,5,17,43,50,-7,44
13,12,Crystal Palace,35,18,17,12,7,16,44,44,0,43
10,13,Everton,35,17,18,11,9,15,45,47,-2,42
15,14,Southampton,35,18,17,10,10,15,46,56,-10,40
11,15,Bournemouth,35,17,18,11,6,18,48,67,-19,39
12,16,Newcastle,35,17,18,10,8,17,34,44,-10,38
16,17,Burnley,35,18,17,10,7,18,43,65,-22,37
17,18,Cardiff,35,17,18,9,4,22,32,65,-33,31
18,19,Fulham,35,18,17,7,6,22,38,74,-36,27
19,20,Huddersfield,35,17,18,4,6,25,22,62,-40,18
