,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,25,10,1,78,23,55,85
1,2,Man City,36,18,18,25,3,8,86,33,53,78
3,3,Arsenal,35,17,18,22,6,7,69,41,28,72
4,4,Man Utd,36,18,18,20,9,7,68,46,22,69
2,5,Spurs,36,18,18,21,4,11,63,43,20,67
5,6,Chelsea,36,18,18,19,9,8,57,39,18,66
7,7,Watford,36,18,18,14,8,14,50,52,-2,50
8,8,West Ham,36,18,18,14,8,14,47,51,-4,50
6,9,Wolves,36,18,18,14,8,14,41,48,-7,50
14,10,Brighton,36,18,18,13,7,16,42,47,-5,46
10,11,Everton,36,18,18,12,9,15,48,48,0,45
9,12,Leicester,35,18,17,13,5,17,43,50,-7,44
13,13,Crystal Palace,36,18,18,12,7,17,45,47,-2,43
15,14,Southampton,36,18,18,11,10,15,47,56,-9,43
12,15,Newcastle,36,18,18,11,8,17,35,44,-9,41
16,16,Burnley,36,18,18,11,7,18,45,65,-20,40
11,17,Bournemouth,36,18,18,11,6,19,48,68,-20,39
17,18,Cardiff,36,18,18,9,5,22,34,67,-33,32
18,19,Fulham,36,18,18,7,7,22,40,76,-36,28
19,20,Huddersfield,36,18,18,4,6,26,23,65,-42,18
