,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,4,4,95,28,67,94
0,2,Liverpool,37,19,18,27,7,3,80,27,53,88
2,3,Spurs,37,19,18,25,2,10,77,39,38,77
3,4,Arsenal,38,19,19,20,8,10,77,55,22,68
5,5,Chelsea,37,18,19,20,8,9,63,43,20,68
4,6,Man Utd,37,19,18,19,9,9,65,51,14,66
9,7,Leicester,37,19,18,17,6,14,49,45,4,57
7,8,Watford,37,19,18,15,9,13,51,52,-1,54
6,9,Wolves,37,18,19,13,13,11,49,47,2,52
8,10,West Ham,37,18,19,14,6,17,48,60,-12,48
15,11,Southampton,37,19,18,11,12,14,50,57,-7,45
11,12,Bournemouth,38,19,19,13,5,20,50,71,-21,44
13,13,Crystal Palace,38,19,19,12,7,19,43,48,-5,43
10,14,Everton,37,18,19,11,8,18,49,58,-9,41
12,15,Newcastle,37,18,19,10,10,17,38,49,-11,40
14,16,Brighton,38,19,19,10,10,18,42,56,-14,40
16,17,Burnley,38,19,19,10,10,18,46,67,-21,40
17,18,Cardiff,37,18,19,9,4,24,35,71,-36,31
18,19,Fulham,37,19,18,8,5,24,43,79,-36,29
19,20,Huddersfield,37,18,19,5,5,27,22,69,-47,20
