,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,25,2,5,81,23,58,77
0,2,Liverpool,33,17,16,23,7,3,71,21,50,76
2,3,Spurs,32,17,15,21,2,9,59,33,26,65
3,4,Arsenal,33,16,17,19,6,8,69,44,25,63
4,5,Man Utd,32,17,15,17,9,6,61,43,18,60
5,6,Chelsea,32,16,16,18,6,8,53,36,17,60
6,7,Wolves,33,16,17,13,9,11,43,42,1,48
7,8,Watford,33,17,16,13,9,11,47,47,0,48
9,9,Leicester,33,17,16,14,5,14,46,46,0,47
10,10,Everton,33,16,17,12,8,13,48,46,2,44
8,11,West Ham,32,15,17,12,7,13,44,49,-5,43
14,12,Brighton,32,16,16,11,6,15,38,44,-6,39
11,13,Bournemouth,33,16,17,11,5,17,46,62,-16,38
13,14,Crystal Palace,33,17,16,10,7,16,39,44,-5,37
16,15,Burnley,33,17,16,10,6,17,42,62,-20,36
12,16,Newcastle,33,16,17,9,8,16,32,46,-14,35
15,17,Southampton,33,17,16,8,10,15,36,54,-18,34
17,18,Cardiff,33,16,17,9,4,20,31,63,-32,31
18,19,Fulham,33,17,16,5,5,23,30,72,-42,20
19,20,Huddersfield,33,16,17,4,5,24,22,61,-39,17
