,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,73,19,54,82
1,2,Man City,32,15,17,26,2,4,86,22,64,80
2,3,Spurs,34,17,17,21,2,11,61,38,23,65
3,4,Arsenal,33,16,17,19,7,7,69,43,26,64
5,5,Chelsea,33,16,17,19,6,8,55,36,19,63
4,6,Man Utd,32,17,15,18,8,6,60,41,19,62
6,7,Wolves,33,16,17,14,9,10,44,39,5,51
7,8,Watford,33,17,16,14,7,12,50,47,3,49
8,9,West Ham,33,16,17,13,7,13,43,46,-3,46
9,10,Leicester,34,17,17,13,6,15,44,47,-3,45
10,11,Everton,33,16,17,11,8,14,44,46,-2,41
12,12,Newcastle,34,17,17,10,10,14,36,43,-7,40
11,13,Bournemouth,33,16,17,11,7,15,44,57,-13,40
14,14,Brighton,33,17,16,11,6,16,40,50,-10,39
13,15,Crystal Palace,33,17,16,10,8,15,41,44,-3,38
16,16,Burnley,33,17,16,8,7,18,35,61,-26,31
15,17,Southampton,33,17,16,7,9,17,38,59,-21,30
17,18,Cardiff,33,16,17,8,4,21,29,67,-38,28
18,19,Fulham,33,17,16,4,5,24,31,77,-46,17
19,20,Huddersfield,34,17,17,3,7,24,18,59,-41,16
