,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,4,5,98,32,66,91
0,2,Liverpool,37,19,18,26,10,1,79,23,56,88
3,3,Arsenal,37,18,19,22,8,7,77,46,31,74
2,4,Spurs,37,19,18,23,3,11,70,42,28,72
4,5,Man Utd,37,19,18,21,9,7,69,47,22,72
5,6,Chelsea,37,18,19,20,9,8,63,42,21,69
6,7,Wolves,37,18,19,15,10,12,50,47,3,55
7,8,Watford,37,19,18,14,8,15,53,53,0,50
8,9,West Ham,37,18,19,14,8,15,49,55,-6,50
9,10,Leicester,37,19,18,13,7,17,48,54,-6,46
10,11,Everton,37,18,19,11,11,15,50,54,-4,44
12,12,Newcastle,37,18,19,11,11,15,39,45,-6,44
14,13,Brighton,38,19,19,12,8,18,48,57,-9,44
11,14,Bournemouth,37,18,19,12,8,17,49,65,-16,44
13,15,Crystal Palace,37,19,18,10,11,16,44,48,-4,41
15,16,Southampton,37,19,18,9,10,18,46,66,-20,37
16,17,Burnley,37,19,18,9,8,20,43,69,-26,35
17,18,Cardiff,37,18,19,9,6,22,33,73,-40,33
18,19,Fulham,37,19,18,5,7,25,37,85,-48,22
19,20,Huddersfield,37,18,19,4,8,25,21,63,-42,20
