,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,25,9,2,77,21,56,84
1,2,Man City,35,17,18,27,2,6,85,25,60,83
3,3,Arsenal,35,17,18,22,7,6,70,41,29,73
2,4,Spurs,36,18,18,22,3,11,65,38,27,69
4,5,Man Utd,35,18,17,19,9,7,65,47,18,66
5,6,Chelsea,35,17,18,19,7,9,58,39,19,64
6,7,Wolves,35,17,18,15,9,11,46,40,6,54
9,8,Leicester,35,18,17,16,5,14,46,43,3,53
7,9,Watford,35,18,17,13,7,15,48,52,-4,46
8,10,West Ham,36,18,18,13,7,16,44,54,-10,46
10,11,Everton,36,18,18,12,9,15,47,48,-1,45
14,12,Brighton,35,18,17,12,8,15,40,47,-7,44
13,13,Crystal Palace,36,18,18,11,9,16,40,42,-2,42
11,14,Bournemouth,35,17,18,12,6,17,46,62,-16,42
15,15,Southampton,35,18,17,9,12,14,38,52,-14,39
12,16,Newcastle,35,17,18,9,11,15,31,41,-10,38
17,17,Cardiff,36,18,18,9,7,20,33,63,-30,34
16,18,Burnley,35,18,17,8,7,20,37,67,-30,31
18,19,Fulham,36,18,18,5,6,25,32,76,-44,21
19,20,Huddersfield,36,18,18,3,6,27,19,69,-50,15
