,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,72,19,53,79
1,2,Man City,32,15,17,25,2,5,84,23,61,77
2,3,Spurs,34,17,17,24,1,9,64,35,29,73
3,4,Arsenal,33,16,17,20,7,6,68,42,26,67
4,5,Man Utd,33,17,16,19,7,7,63,44,19,64
5,6,Chelsea,33,16,17,17,8,8,53,37,16,59
6,7,Wolves,34,17,17,13,9,12,39,38,1,48
8,8,West Ham,34,17,17,14,6,14,45,50,-5,48
7,9,Watford,33,17,16,13,8,12,45,47,-2,47
9,10,Leicester,34,17,17,14,5,15,44,46,-2,47
10,11,Everton,34,17,17,11,7,16,45,48,-3,40
14,12,Brighton,34,17,17,11,7,16,39,47,-8,40
11,13,Bournemouth,34,17,17,11,5,18,44,61,-17,38
13,14,Crystal Palace,33,17,16,10,6,17,39,48,-9,36
12,15,Newcastle,34,17,17,9,9,16,32,44,-12,36
15,16,Southampton,34,17,17,9,9,16,39,54,-15,36
16,17,Burnley,34,17,17,9,7,18,37,60,-23,34
17,18,Cardiff,34,17,17,9,5,20,30,66,-36,32
18,19,Fulham,34,17,17,6,6,22,32,71,-39,24
19,20,Huddersfield,34,17,17,5,5,24,26,60,-34,20
