,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,72,19,53,79
1,2,Man City,32,15,17,25,2,5,84,23,61,77
2,3,Spurs,32,17,15,22,1,9,60,33,27,67
3,4,Arsenal,32,15,17,19,7,6,65,40,25,64
4,5,Man Utd,32,17,15,18,7,7,59,43,16,61
5,6,Chelsea,32,16,16,17,8,7,53,36,17,59
7,7,Watford,33,17,16,13,8,12,45,47,-2,47
6,8,Wolves,33,16,17,12,9,12,38,38,0,45
8,9,West Ham,32,15,17,13,6,13,43,46,-3,45
9,10,Leicester,33,17,16,13,5,15,43,46,-3,44
10,11,Everton,32,16,16,11,7,14,43,44,-1,40
11,12,Bournemouth,33,16,17,11,5,17,44,60,-16,38
14,13,Brighton,32,16,16,10,7,15,37,45,-8,37
13,14,Crystal Palace,33,17,16,10,6,17,39,48,-9,36
12,15,Newcastle,33,16,17,9,9,15,32,43,-11,36
15,16,Southampton,33,17,16,9,9,15,39,53,-14,36
16,17,Burnley,33,17,16,9,7,17,37,59,-22,34
17,18,Cardiff,33,16,17,8,5,20,29,66,-37,29
18,19,Fulham,33,17,16,5,6,22,31,71,-40,21
19,20,Huddersfield,33,16,17,5,5,23,25,58,-33,20
