,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,3,4,88,27,61,84
0,2,Liverpool,34,17,17,24,9,1,74,21,53,81
3,3,Arsenal,35,17,18,20,8,7,72,42,30,68
2,4,Spurs,35,18,17,22,2,11,62,37,25,68
4,5,Man Utd,33,17,16,20,7,6,66,43,23,67
5,6,Chelsea,34,17,17,19,8,7,58,35,23,65
7,7,Watford,35,18,17,15,8,12,50,49,1,53
9,8,Leicester,35,18,17,14,7,14,46,46,0,49
6,9,Wolves,34,17,17,13,8,13,44,48,-4,47
10,10,Everton,34,17,17,13,7,14,50,44,6,46
11,11,Bournemouth,35,17,18,12,7,16,47,61,-14,43
8,12,West Ham,35,17,18,12,6,17,41,54,-13,42
14,13,Brighton,34,17,17,11,8,15,38,46,-8,41
12,14,Newcastle,34,17,17,10,10,14,36,44,-8,40
15,15,Southampton,34,17,17,9,11,14,41,55,-14,38
13,16,Crystal Palace,35,18,17,10,7,18,43,48,-5,37
17,17,Cardiff,34,17,17,9,4,21,32,67,-35,31
16,18,Burnley,34,17,17,8,6,20,39,66,-27,30
18,19,Fulham,35,18,17,4,7,24,30,78,-48,19
19,20,Huddersfield,35,17,18,3,5,27,20,66,-46,14
