,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,23,7,3,75,25,50,76
1,2,Man City,32,15,17,24,2,6,83,27,56,74
3,3,Arsenal,33,16,17,19,7,7,68,42,26,64
2,4,Spurs,33,17,16,21,1,11,60,39,21,64
5,5,Chelsea,33,16,17,19,7,7,57,36,21,64
4,6,Man Utd,32,17,15,19,7,6,63,43,20,64
7,7,Watford,33,17,16,14,7,12,48,47,1,49
6,8,Wolves,33,16,17,13,9,11,42,39,3,48
9,9,Leicester,34,17,17,14,5,15,42,44,-2,47
10,10,Everton,33,16,17,13,7,13,49,43,6,46
11,11,Bournemouth,33,16,17,13,5,15,49,57,-8,44
8,12,West Ham,33,16,17,12,6,15,42,52,-10,42
14,13,Brighton,33,17,16,10,8,15,37,48,-11,38
12,14,Newcastle,34,17,17,10,8,16,33,45,-12,38
13,15,Crystal Palace,33,17,16,10,6,17,40,45,-5,36
15,16,Southampton,33,17,16,8,10,15,40,57,-17,34
17,17,Cardiff,33,16,17,9,6,18,34,63,-29,33
16,18,Burnley,33,17,16,8,6,19,36,66,-30,30
18,19,Fulham,33,17,16,5,5,23,31,73,-42,20
19,20,Huddersfield,33,16,17,4,5,24,20,58,-38,17
