,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,2,5,86,24,62,83
0,2,Liverpool,34,17,17,25,8,1,77,19,58,83
2,3,Spurs,35,18,17,23,1,11,64,40,24,70
4,4,Man Utd,33,17,16,19,7,7,63,44,19,66
3,5,Arsenal,35,17,18,19,7,9,69,49,20,65
5,6,Chelsea,34,17,17,19,7,8,57,37,20,65
6,7,Wolves,34,17,17,14,9,11,44,39,5,64
7,8,Watford,34,17,17,14,8,12,48,47,1,51
13,9,Crystal Palace,35,18,17,13,6,16,46,46,0,47
8,10,West Ham,34,17,17,13,6,15,43,52,-9,46
10,11,Everton,34,17,17,12,8,14,47,46,1,45
9,12,Leicester,34,17,17,13,5,16,42,46,-4,45
11,13,Bournemouth,34,17,17,12,6,16,47,60,-13,44
14,14,Brighton,34,17,17,11,6,17,38,49,-11,39
12,15,Newcastle,34,17,17,9,8,17,33,47,-14,38
15,16,Southampton,34,17,17,8,10,16,35,54,-19,37
16,17,Burnley,34,17,17,9,8,17,38,61,-23,35
17,18,Cardiff,34,17,17,8,5,21,27,62,-35,29
18,19,Fulham,34,17,17,5,6,23,30,72,-42,21
19,20,Huddersfield,34,17,17,4,5,25,20,60,-40,17
