,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,28,2,5,88,26,62,86
0,2,Liverpool,36,18,18,24,9,3,76,25,51,81
4,3,Man Utd,35,18,17,21,7,7,71,46,25,72
3,4,Arsenal,35,17,18,21,7,7,72,44,28,71
2,5,Spurs,36,18,18,22,2,12,67,41,26,68
5,6,Chelsea,35,17,18,20,7,8,60,37,23,68
6,7,Wolves,35,17,18,15,9,11,46,41,5,67
7,8,Watford,35,18,17,13,9,13,46,51,-5,49
8,9,West Ham,36,18,18,13,8,15,50,57,-7,48
10,10,Everton,36,18,18,12,10,14,50,48,2,47
9,11,Leicester,35,18,17,12,8,15,42,46,-4,45
14,12,Brighton,35,18,17,12,8,15,42,51,-9,44
11,13,Bournemouth,35,17,18,12,6,17,45,60,-15,44
12,14,Newcastle,35,17,18,10,10,15,35,45,-10,43
13,15,Crystal Palace,36,18,18,10,8,18,44,56,-12,40
16,16,Burnley,35,18,17,11,7,17,39,59,-20,40
15,17,Southampton,35,18,17,8,11,16,39,56,-17,38
17,18,Cardiff,35,17,18,9,5,21,31,67,-36,32
19,19,Huddersfield,36,18,18,3,8,25,21,62,-41,17
18,20,Fulham,35,18,17,4,5,26,32,78,-46,17
